step,val_loss,content,style,id1,id2,ssim
0,206.580978,14.570473,192.010498,0.000000,0.000000,0.000000
250,117.942621,23.533311,94.409310,0.000000,0.000000,0.000000
500,101.420779,22.660459,78.760320,0.000000,0.000000,0.000000
750,97.257387,21.856523,75.400863,0.000000,0.000000,0.000000
1000,80.847476,22.130033,58.717443,0.000000,0.000000,0.000000
1250,67.524447,21.378661,46.145786,0.000000,0.000000,0.000000
1500,68.022030,20.495937,47.526093,0.000000,0.000000,0.000000
1750,65.166979,20.519573,44.647405,0.000000,0.000000,0.000000
2000,62.297467,20.478040,41.819428,0.000000,0.000000,0.000000
2250,64.442584,20.438263,44.004321,0.000000,0.000000,0.000000
2500,72.647138,21.021391,51.625747,0.000000,0.000000,0.000000
2750,61.903992,19.923127,41.980865,0.000000,0.000000,0.000000
3000,68.549381,20.228385,48.320996,0.000000,0.000000,0.000000
