step,val_loss,content,style,id1,id2,ssim
0,317.568405,15.468977,194.796638,48.031553,59.271221,0.000000
250,174.072280,19.394191,100.377444,3.635685,50.664960,0.000000
500,144.483098,16.840204,78.760214,3.325193,45.557487,0.000000
750,133.701501,16.845220,70.078245,3.292531,43.485504,0.000000
1000,118.686834,15.641860,60.253250,2.577646,40.214079,0.000000
1250,119.649528,14.890684,61.588343,4.443222,38.727279,0.000000
1500,106.434398,15.195929,52.184702,3.463585,35.590181,0.000000
1750,99.823153,14.829269,47.633008,2.338609,35.022265,0.000000
2000,104.293374,13.121686,57.118703,2.098019,31.954966,0.000000
2250,92.230073,12.911450,48.327221,1.722401,29.269003,0.000000
2500,119.319779,13.260005,66.731245,3.699484,35.629044,0.000000
2750,90.893549,13.374217,46.057623,1.710468,29.751241,0.000000
3000,86.367259,12.629257,44.858785,1.518446,27.360772,0.000000
3250,85.235811,12.970292,42.682994,1.880772,27.701752,0.000000
3500,86.267341,13.403177,44.295877,1.810464,26.757823,0.000000
3750,86.886346,13.082686,46.298545,1.516699,25.988415,0.000000
4000,85.249323,12.554858,45.836933,1.587407,25.270125,0.000000
4250,82.452176,12.586031,42.076900,1.593408,26.195835,0.000000
4500,101.615305,13.033882,54.548155,3.093259,30.940009,0.000000
4750,85.593227,12.447298,45.974085,1.677955,25.493888,0.000000
