step,val_loss,content,style,id1,id2,ssim
0,326.282257,14.233027,200.135094,50.813707,61.100437,0.000000
250,171.552829,20.092377,96.456627,3.457840,51.545983,0.000000
500,160.637115,18.247760,92.594811,3.393447,46.401098,0.000000
750,155.588887,18.125935,87.014656,3.361026,47.087273,0.000000
1000,120.267124,17.430957,57.552101,2.555919,42.728148,0.000000
1250,112.336620,16.378538,53.875396,3.281049,38.801637,0.000000
1500,98.226851,15.813025,45.600705,1.851523,34.961598,0.000000
1750,116.032546,14.844599,58.385303,2.637687,40.164959,0.000000
2000,93.584720,15.609760,41.591209,3.629315,32.754437,0.000000
2250,95.109101,14.148111,49.697656,1.468128,29.795203,0.000000
2500,86.490571,14.710909,41.532021,1.508050,28.739590,0.000000
2750,86.891401,15.059960,41.802880,1.630203,28.398360,0.000000
3000,85.248375,13.878090,42.836673,1.423383,27.110229,0.000000
3250,88.160768,13.839328,45.833434,1.407967,27.080038,0.000000
3500,86.350492,13.762624,43.998016,2.102232,26.487621,0.000000
3750,83.819583,13.766357,43.927720,1.117004,25.008503,0.000000
4000,80.416693,14.344731,39.696896,1.498719,24.876346,0.000000
4250,82.115719,12.624097,44.948426,1.329878,23.213318,0.000000
4500,73.238741,12.946997,37.823947,0.930064,21.537733,0.000000
4750,72.158789,13.635338,35.830431,0.980271,21.712751,0.000000
5000,74.062602,13.025037,38.264274,1.106619,21.666672,0.000000
5250,76.470138,12.757071,42.066225,0.847789,20.799053,0.000000
5500,70.084469,12.399335,37.714077,0.801783,19.169274,0.000000
5750,74.495999,13.108735,39.834019,1.019795,20.533450,0.000000
6000,66.527360,12.724378,34.762815,0.858806,18.181361,0.000000
6250,69.511530,12.063797,37.744253,0.927473,18.776007,0.000000
6500,63.224032,12.191044,33.993710,0.656546,16.382731,0.000000
6750,65.895635,12.431625,35.890834,0.710284,16.862893,0.000000
7000,63.055855,12.324747,34.313286,0.645558,15.772264,0.000000
