step,val_loss,content,style,id1,id2,ssim
0,336.227036,14.224625,199.797562,51.169970,61.098969,9.935923
250,174.762715,18.973402,97.309444,3.241546,49.810466,5.427858
500,156.812547,17.642389,82.493913,3.903242,47.129705,5.643298
750,133.935901,17.817639,56.695141,4.009128,49.691582,5.722410
1000,140.813860,16.192479,74.907010,3.150499,41.505427,5.058449
1250,111.688278,15.539400,54.443552,1.735161,35.479682,4.490483
1500,104.389855,15.570008,46.870258,1.991301,35.434411,4.523878
1750,108.859715,14.059388,56.358849,1.967397,32.314086,4.159992
2000,97.329060,14.322947,45.731474,2.386184,30.676568,4.211887
2250,98.031698,14.205186,48.275327,2.017662,29.608667,3.924854
2500,88.325300,14.278343,41.581721,1.479599,27.172924,3.812713
2750,92.159786,15.218444,44.185205,1.412338,27.566740,3.777057
3000,86.437446,14.522510,39.925513,1.545014,26.753361,3.691049
3250,89.003953,14.296266,43.747537,1.379625,25.971687,3.608839
3500,83.457878,14.583652,38.838383,1.544144,24.920036,3.571663
3750,81.441776,13.866207,38.628951,1.201463,24.357226,3.387928
4000,84.369170,13.150971,43.533338,1.066216,23.248080,3.370564
4250,79.452497,13.763441,39.693972,1.142203,21.690949,3.161933
4500,76.485833,13.208721,38.151731,0.982440,21.017548,3.125394
4750,77.288445,13.021144,40.316945,1.038317,19.864781,3.047258
