step,val_loss,content,style,id1,id2,ssim
0,211.158745,14.658641,196.500099,0.000000,0.000000,0.000000
250,100.205549,22.549935,77.655614,0.000000,0.000000,0.000000
500,96.485185,21.426815,75.058371,0.000000,0.000000,0.000000
750,97.192701,20.587793,76.604907,0.000000,0.000000,0.000000
1000,69.360452,21.151910,48.208542,0.000000,0.000000,0.000000
1250,67.541549,21.056866,46.484683,0.000000,0.000000,0.000000
1500,65.639470,20.148041,45.491429,0.000000,0.000000,0.000000
1750,69.529898,19.828408,49.701491,0.000000,0.000000,0.000000
2000,66.205421,19.737564,46.467858,0.000000,0.000000,0.000000
2250,61.337657,19.723189,41.614468,0.000000,0.000000,0.000000
2500,70.334171,19.525616,50.808556,0.000000,0.000000,0.000000
2750,62.103804,19.472987,42.630817,0.000000,0.000000,0.000000
3000,57.970099,19.231026,38.739073,0.000000,0.000000,0.000000
3250,60.327503,19.529009,40.798495,0.000000,0.000000,0.000000
3500,63.868097,18.767869,45.100228,0.000000,0.000000,0.000000
3750,55.805512,18.584179,37.221333,0.000000,0.000000,0.000000
4000,56.554569,18.484546,38.070023,0.000000,0.000000,0.000000
4250,58.916062,18.073997,40.842065,0.000000,0.000000,0.000000
4500,59.129256,17.837329,41.291926,0.000000,0.000000,0.000000
4750,57.344027,17.714280,39.629748,0.000000,0.000000,0.000000
5000,56.614233,17.928262,38.685971,0.000000,0.000000,0.000000
5250,53.107583,17.887057,35.220526,0.000000,0.000000,0.000000
5500,57.747688,17.548726,40.198962,0.000000,0.000000,0.000000
5750,54.326203,17.775006,36.551197,0.000000,0.000000,0.000000
6000,53.850139,17.557688,36.292451,0.000000,0.000000,0.000000
6250,53.929607,17.590047,36.339560,0.000000,0.000000,0.000000
6500,53.023448,17.344045,35.679403,0.000000,0.000000,0.000000
6750,53.501283,16.906717,36.594566,0.000000,0.000000,0.000000
7000,54.357199,16.814613,37.542586,0.000000,0.000000,0.000000
